codigo_tse,codigo_ibge,municipio_tse,uf,nome_uf,Município-UF,primeira_estacao_4g,ano_primeira_4g,mes_primeira_4g,n_estacoes_4g_total,operadora_primeira,faixa_primeira,tem_4g_2010,tem_4g_2014,tem_4g_2018,tem_4g_2022,anos_com_4g_2014,anos_com_4g_2018,anos_com_4g_2022
4375,1501907,Bujaru,PA,Pará,Bujaru - PA,2014-12-01,2014,12,4,VIVO,700,0,0,1,1,0.0,3.8329911019849416,7.832991101984942
4391,1502004,Cachoeira Do Arari,PA,Pará,Cachoeira do Arari - PA,2021-03-01,2021,3,2,TIM,700,0,0,0,1,0.0,0.0,1.5852156057494866
4405,1508357,Vitória Do Xingu,PA,Pará,Vitória do Xingu - PA,2016-04-01,2016,4,13,VIVO,700,0,0,1,1,0.0,2.4996577686516086,6.499657768651608
4413,1502103,Cametá,PA,Pará,Cametá - PA,2012-08-01,2012,8,21,CLARO,2500,0,1,1,1,2.1656399726214923,6.165639972621492,10.165639972621491
4421,1505064,Novo Repartimento,PA,Pará,Novo Repartimento - PA,2012-04-01,2012,4,29,VIVO,2500,0,1,1,1,2.4996577686516086,6.499657768651608,10.499657768651609
4430,1502202,Capanema,PA,Pará,Capanema - PA,2013-06-01,2013,6,24,CLARO,2500,0,1,1,1,1.3333333333333333,5.333333333333333,9.333333333333334
4448,1501782,Breu Branco,PA,Pará,Breu Branco - PA,2014-09-01,2014,9,8,TIM,2500,0,1,1,1,0.08213552361396304,4.082135523613963,8.082135523613964
4456,1502301,Capitão Poço,PA,Pará,Capitão Poço - PA,2015-02-01,2015,2,14,VIVO,2500,0,0,1,1,0.0,3.6632443531827517,7.663244353182751
4464,1507151,São Domingos Do Araguaia,PA,Pará,São Domingos do Araguaia - PA,2019-11-01,2019,11,7,TIM,700,0,0,0,1,0.0,0.0,2.915811088295688
4472,1502400,Castanhal,PA,Pará,Castanhal - PA,2013-02-01,2013,2,51,CLARO,2500,0,1,1,1,1.6618754277891854,5.661875427789186,9.661875427789186
4480,1504950,Nova Esperança Do Piriá,PA,Pará,Nova Esperança do Piriá - PA,2020-12-01,2020,12,5,VIVO,2500,0,0,0,1,0.0,0.0,1.8316221765913758
4502,1500131,Abel Figueiredo,PA,Pará,Abel Figueiredo - PA,2022-03-01,2022,3,1,TIM,700,0,0,0,1,0.0,0.0,0.5859000684462696
4510,1502608,Colares,PA,Pará,Colares - PA,2014-12-01,2014,12,3,TIM,700,0,0,1,1,0.0,3.8329911019849416,7.832991101984942
4529,1502764,Cumaru Do Norte,PA,Pará,Cumaru do Norte - PA,2015-03-01,2015,3,4,TIM,700,0,0,1,1,0.0,3.586584531143053,7.586584531143052
4537,1502707,Conceição Do Araguaia,PA,Pará,Conceição do Araguaia - PA,2017-10-01,2017,10,21,VIVO,2500,0,0,1,1,0.0,0.999315537303217,4.999315537303217
4545,1507961,Terra Alta,PA,Pará,Terra Alta - PA,2020-09-01,2020,9,5,TIM,700,0,0,0,1,0.0,0.0,2.080766598220397
4553,1502806,Curralinho,PA,Pará,Curralinho - PA,2017-11-01,2017,11,2,VIVO,700,0,0,1,1,0.0,0.9144421629021219,4.914442162902122
4561,1503044,Floresta Do Araguaia,PA,Pará,Floresta do Araguaia - PA,2015-02-01,2015,2,2,CLARO,2500,0,0,1,1,0.0,3.6632443531827517,7.663244353182751
4570,1502905,Curuçá,PA,Pará,Curuçá - PA,2016-04-01,2016,4,14,VIVO,700,0,0,1,1,0.0,2.4996577686516086,6.499657768651608
4588,1501253,Bannach,PA,Pará,Bannach - PA,2022-02-01,2022,2,1,TIM,700,0,0,0,1,0.0,0.0,0.6625598904859685
4596,1503002,Faro,PA,Pará,Faro - PA,2017-10-01,2017,10,4,VIVO,700,0,0,1,1,0.0,0.999315537303217,4.999315537303217
4600,1504976,Nova Ipixuna,PA,Pará,Nova Ipixuna - PA,2014-08-01,2014,8,10,TIM,2500,0,1,1,1,0.16700889801505817,4.167008898015058,8.167008898015059
4618,1503101,Gurupá,PA,Pará,Gurupá - PA,2016-01-01,2016,1,1,CLARO,2500,0,0,1,1,0.0,2.74880219028063,6.74880219028063
4626,1505650,Placas,PA,Pará,Placas - PA,2015-11-01,2015,11,3,TIM,700,0,0,1,1,0.0,2.915811088295688,6.915811088295688
4634,1503200,Igarapé-Açu,PA,Pará,Igarapé-Açu - PA,2021-03-01,2021,3,1,TIM,700,0,0,0,1,0.0,0.0,1.5852156057494866
4642,1504422,Marituba,PA,Pará,Marituba - PA,2013-12-01,2013,12,90,VIVO,2500,0,1,1,1,0.8323066392881588,4.832306639288158,8.83230663928816
4650,1503309,Igarapé-Miri,PA,Pará,Igarapé-Miri - PA,2012-02-01,2012,2,19,CLARO,2500,0,1,1,1,2.6639288158795345,6.663928815879535,10.663928815879535
4669,1508035,Tracuateua,PA,Pará,Tracuateua - PA,2021-03-01,2021,3,4,TIM,700,0,0,0,1,0.0,0.0,1.5852156057494866
4677,1503408,Inhangapi,PA,Pará,Inhangapi - PA,2020-09-01,2020,9,1,TIM,700,0,0,0,1,0.0,0.0,2.080766598220397
4685,1506112,Quatipuru,PA,Pará,Quatipuru - PA,2020-09-01,2020,9,3,TIM,700,0,0,0,1,0.0,0.0,2.080766598220397
4693,1503507,Irituia,PA,Pará,Irituia - PA,2015-03-01,2015,3,10,TIM,700,0,0,1,1,0.0,3.586584531143053,7.586584531143052
4707,1502152,Canaã Dos Carajás,PA,Pará,Canaã dos Carajás - PA,2014-08-01,2014,8,47,VIVO,2500,0,1,1,1,0.16700889801505817,4.167008898015058,8.167008898015059
4715,1503606,Itaituba,PA,Pará,Itaituba - PA,2013-01-01,2013,1,35,VIVO,700,0,1,1,1,1.7467488021902806,5.746748802190281,9.74674880219028
4723,1500859,Anapu,PA,Pará,Anapu - PA,2015-11-01,2015,11,5,VIVO,700,0,0,1,1,0.0,2.915811088295688,6.915811088295688
4731,1503705,Itupiranga,PA,Pará,Itupiranga - PA,2015-11-01,2015,11,29,VIVO,700,0,0,1,1,0.0,2.915811088295688,6.915811088295688
4740,1502855,Curuá,PA,Pará,Curuá - PA,2021-08-01,2021,8,2,VIVO,700,0,0,0,1,0.0,0.0,1.1663244353182751
4758,1503804,Jacundá,PA,Pará,Jacundá - PA,2020-12-01,2020,12,12,VIVO,700,0,0,0,1,0.0,0.0,1.8316221765913758
4766,1501956,Cachoeira Do Piriá,PA,Pará,Cachoeira do Piriá - PA,2021-03-01,2021,3,5,TIM,700,0,0,0,1,0.0,0.0,1.5852156057494866
4774,1503903,Juruti,PA,Pará,Juruti - PA,2021-06-01,2021,6,6,VIVO,700,0,0,0,1,0.0,0.0,1.3333333333333333
4782,1505635,Piçarra,PA,Pará,Piçarra - PA,2021-07-01,2021,7,6,VIVO,700,0,0,0,1,0.0,0.0,1.2511978097193703
4790,1504000,Limoeiro Do Ajuru,PA,Pará,Limoeiro do Ajuru - PA,2022-05-01,2022,5,4,TIM,700,0,0,0,1,0.0,0.0,0.4188911704312115
4812,1504109,Magalhães Barata,PA,Pará,Magalhães Barata - PA,2014-12-01,2014,12,1,CLARO,2500,0,0,1,1,0.0,3.8329911019849416,7.832991101984942
4820,1507466,São João Da Ponta,PA,Pará,São João da Ponta - PA,2015-02-01,2015,2,7,CLARO,700,0,0,1,1,0.0,3.6632443531827517,7.663244353182751
4839,1504208,Marabá,PA,Pará,Marabá - PA,2012-12-01,2012,12,856,TIM,2500,0,1,1,1,1.8316221765913758,5.831622176591376,9.831622176591376
4847,1507755,Sapucaia,PA,Pará,Sapucaia - PA,2015-02-01,2015,2,11,VIVO,700,0,0,1,1,0.0,3.6632443531827517,7.663244353182751
4855,1504307,Maracanã,PA,Pará,Maracanã - PA,2013-02-01,2013,2,10,CLARO,700,0,1,1,1,1.6618754277891854,5.661875427789186,9.661875427789186
4863,1504752,Mojuí Dos Campos,PA,Pará,Mojuí dos Campos - PA,2021-08-01,2021,8,1,TIM,700,0,0,0,1,0.0,0.0,1.1663244353182751
4871,1504406,Marapanim,PA,Pará,Marapanim - PA,2012-06-01,2012,6,15,TIM,2500,0,1,1,1,2.3326488706365502,6.33264887063655,10.33264887063655
4898,1504505,Melgaço,PA,Pará,Melgaço - PA,2022-05-01,2022,5,1,TIM,700,0,0,0,1,0.0,0.0,0.4188911704312115
4910,1504604,Mocajuba,PA,Pará,Mocajuba - PA,2019-07-01,2019,7,1,VIVO,700,0,0,0,1,0.0,0.0,3.252566735112936
4936,1504703,Moju,PA,Pará,Moju - PA,2012-07-01,2012,7,11,TIM,700,0,1,1,1,2.2505133470225873,6.250513347022587,10.250513347022586
4952,1504802,Monte Alegre,PA,Pará,Monte Alegre - PA,2016-04-01,2016,4,13,VIVO,2500,0,0,1,1,0.0,2.4996577686516086,6.499657768651608
4979,1504901,Muaná,PA,Pará,Muaná - PA,2013-02-01,2013,2,6,CLARO,2500,0,1,1,1,1.6618754277891854,5.661875427789186,9.661875427789186
4995,1505007,Nova Timboteua,PA,Pará,Nova Timboteua - PA,2022-10-01,2022,10,1,CLARO,700,0,0,0,0,0.0,0.0,0.0
5010,1505106,Óbidos,PA,Pará,Óbidos - PA,2021-03-01,2021,3,14,VIVO,2500,0,0,0,1,0.0,0.0,1.5852156057494866
5037,1505205,Oeiras Do Pará,PA,Pará,Oeiras do Pará - PA,2015-11-01,2015,11,11,CLARO,2500,0,0,1,1,0.0,2.915811088295688,6.915811088295688
5053,1505304,Oriximiná,PA,Pará,Oriximiná - PA,2018-06-01,2018,6,30,VIVO,2500,0,0,1,1,0.0,0.33401779603011633,4.334017796030117
5070,1505403,Ourém,PA,Pará,Ourém - PA,2014-12-01,2014,12,2,CLARO,2500,0,0,1,1,0.0,3.8329911019849416,7.832991101984942
5096,1505502,Paragominas,PA,Pará,Paragominas - PA,2013-10-01,2013,10,39,VIVO,2500,0,1,1,1,0.999315537303217,4.999315537303217,8.999315537303216
5118,1505601,Peixe-Boi,PA,Pará,Peixe-Boi - PA,2020-09-01,2020,9,2,TIM,700,0,0,0,1,0.0,0.0,2.080766598220397
5134,1505700,Ponta De Pedras,PA,Pará,Ponta de Pedras - PA,2019-07-01,2019,7,6,VIVO,700,0,0,0,1,0.0,0.0,3.252566735112936
5150,1505809,Portel,PA,Pará,Portel - PA,2012-09-01,2012,9,6,VIVO,2500,0,1,1,1,2.080766598220397,6.080766598220397,10.080766598220396
5177,1505908,Porto De Moz,PA,Pará,Porto de Moz - PA,2012-07-01,2012,7,3,VIVO,700,0,1,1,1,2.2505133470225873,6.250513347022587,10.250513347022586
5193,1506005,Prainha,PA,Pará,Prainha - PA,2021-07-01,2021,7,1,TIM,700,0,0,0,1,0.0,0.0,1.2511978097193703
5215,1506104,Primavera,PA,Pará,Primavera - PA,2015-02-01,2015,2,7,TIM,700,0,0,1,1,0.0,3.6632443531827517,7.663244353182751
5231,1506203,Salinópolis,PA,Pará,Salinópolis - PA,2012-08-01,2012,8,57,CLARO,2500,0,1,1,1,2.1656399726214923,6.165639972621492,10.165639972621491
5258,1506302,Salvaterra,PA,Pará,Salvaterra - PA,2019-05-01,2019,5,3,CLARO,2500,0,0,0,1,0.0,0.0,3.4195756331279945
5290,1506500,Santa Izabel Do Pará,PA,Pará,Santa Izabel do Pará - PA,2017-05-01,2017,5,27,VIVO,2500,0,0,1,1,0.0,1.4182067077344285,5.418206707734429
5312,1506609,Santa Maria Do Pará,PA,Pará,Santa Maria do Pará - PA,2021-03-01,2021,3,3,VIVO,2500,0,0,0,1,0.0,0.0,1.5852156057494866
5339,1506708,Santana Do Araguaia,PA,Pará,Santana do Araguaia - PA,2012-02-01,2012,2,6,CLARO,2500,0,1,1,1,2.6639288158795345,6.663928815879535,10.663928815879535
5355,1506807,Santarém,PA,Pará,Santarém - PA,2013-02-01,2013,2,1292,TIM,2500,0,1,1,1,1.6618754277891854,5.661875427789186,9.661875427789186
5371,1506906,Santarém Novo,PA,Pará,Santarém Novo - PA,2014-12-01,2014,12,2,CLARO,2500,0,0,1,1,0.0,3.8329911019849416,7.832991101984942
5398,1507003,Santo Antônio Do Tauá,PA,Pará,Santo Antônio do Tauá - PA,2015-02-01,2015,2,13,VIVO,700,0,0,1,1,0.0,3.6632443531827517,7.663244353182751
5410,1507102,São Caetano De Odivelas,PA,Pará,São Caetano de Odivelas - PA,2022-05-01,2022,5,1,TIM,700,0,0,0,1,0.0,0.0,0.4188911704312115
5436,1507201,São Domingos Do Capim,PA,Pará,São Domingos do Capim - PA,2015-01-01,2015,1,7,VIVO,700,0,0,1,1,0.0,3.7481177275838466,7.748117727583847
5452,1507300,São Félix Do Xingu,PA,Pará,São Félix do Xingu - PA,2021-03-01,2021,3,8,VIVO,700,0,0,0,1,0.0,0.0,1.5852156057494866
5479,1507409,São Francisco Do Pará,PA,Pará,São Francisco do Pará - PA,2020-03-01,2020,3,3,TIM,700,0,0,0,1,0.0,0.0,2.5845311430527036
5495,1507508,São João Do Araguaia,PA,Pará,São João do Araguaia - PA,2015-03-01,2015,3,2,TIM,700,0,0,1,1,0.0,3.586584531143053,7.586584531143052
5517,1507607,São Miguel Do Guamá,PA,Pará,São Miguel do Guamá - PA,2017-11-01,2017,11,7,VIVO,700,0,0,1,1,0.0,0.9144421629021219,4.914442162902122
5533,1507706,São Sebastião Da Boa Vista,PA,Pará,São Sebastião da Boa Vista - PA,2021-08-01,2021,8,4,TIM,700,0,0,0,1,0.0,0.0,1.1663244353182751
5550,1507805,Senador José Porfírio,PA,Pará,Senador José Porfírio - PA,2015-05-01,2015,5,17,TIM,2500,0,0,1,1,0.0,3.4195756331279945,7.4195756331279945
5576,1507904,Soure,PA,Pará,Soure - PA,2014-08-01,2014,8,4,CLARO,2500,0,1,1,1,0.16700889801505817,4.167008898015058,8.167008898015059
5592,1508001,Tomé-Açu,PA,Pará,Tomé-Açu - PA,2015-03-01,2015,3,18,VIVO,2500,0,0,1,1,0.0,3.586584531143053,7.586584531143052
5614,1508100,Tucuruí,PA,Pará,Tucuruí - PA,2012-06-01,2012,6,29,VIVO,2500,0,1,1,1,2.3326488706365502,6.33264887063655,10.33264887063655
5630,1508209,Vigia,PA,Pará,Vigia - PA,2012-09-01,2012,9,18,VIVO,2500,0,1,1,1,2.080766598220397,6.080766598220397,10.080766598220396
5657,1508308,Viseu,PA,Pará,Viseu - PA,2015-03-01,2015,3,13,TIM,700,0,0,1,1,0.0,3.586584531143053,7.586584531143052
5673,1506138,Redenção,PA,Pará,Redenção - PA,2014-04-01,2014,4,39,TIM,700,0,1,1,1,0.5010266940451745,4.501026694045175,8.501026694045175
5690,1506161,Rio Maria,PA,Pará,Rio Maria - PA,2015-09-01,2015,9,7,VIVO,700,0,0,1,1,0.0,3.082819986310746,7.082819986310746
5711,1508407,Xinguara,PA,Pará,Xinguara - PA,2021-03-01,2021,3,22,VIVO,700,0,0,0,1,0.0,0.0,1.5852156057494866
5738,1506187,Rondon Do Pará,PA,Pará,Rondon do Pará - PA,2020-12-01,2020,12,10,VIVO,700,0,0,0,1,0.0,0.0,1.8316221765913758
5754,1508159,Uruará,PA,Pará,Uruará - PA,2012-09-01,2012,9,16,TIM,2500,0,1,1,1,2.080766598220397,6.080766598220397,10.080766598220396
5770,1504455,Medicilândia,PA,Pará,Medicilândia - PA,2016-04-01,2016,4,4,VIVO,700,0,0,1,1,0.0,2.4996577686516086,6.499657768651608
5797,1507458,São Geraldo Do Araguaia,PA,Pará,São Geraldo do Araguaia - PA,2016-11-01,2016,11,3,VIVO,2500,0,0,1,1,0.0,1.9137577002053388,5.9137577002053385
5819,1502756,Concórdia Do Pará,PA,Pará,Concórdia do Pará - PA,2017-12-01,2017,12,4,VIVO,700,0,0,1,1,0.0,0.8323066392881588,4.832306639288158
5835,1505536,Parauapebas,PA,Pará,Parauapebas - PA,2012-07-01,2012,7,567,VIVO,2500,0,1,1,1,2.2505133470225873,6.250513347022587,10.250513347022586
5851,1502772,Curionópolis,PA,Pará,Curionópolis - PA,2013-10-01,2013,10,14,TIM,700,0,1,1,1,0.999315537303217,4.999315537303217,8.999315537303216
5878,1503077,Garrafão Do Norte,PA,Pará,Garrafão do Norte - PA,2020-03-01,2020,3,7,VIVO,700,0,0,0,1,0.0,0.0,2.5845311430527036
5894,1506195,Rurópolis,PA,Pará,Rurópolis - PA,2015-11-01,2015,11,7,VIVO,2500,0,0,1,1,0.0,2.915811088295688,6.915811088295688
5916,1505486,Pacajá,PA,Pará,Pacajá - PA,2017-09-01,2017,9,18,TIM,2500,0,0,1,1,0.0,1.08145106091718,5.08145106091718
5932,1501758,Brejo Grande Do Araguaia,PA,Pará,Brejo Grande do Araguaia - PA,2021-07-01,2021,7,4,VIVO,700,0,0,0,1,0.0,0.0,1.2511978097193703
5959,1505437,Ourilândia Do Norte,PA,Pará,Ourilândia do Norte - PA,2012-01-01,2012,1,10,VIVO,700,0,1,1,1,2.74880219028063,6.74880219028063,10.74880219028063
5975,1502939,Dom Eliseu,PA,Pará,Dom Eliseu - PA,2017-10-01,2017,10,11,VIVO,2500,0,0,1,1,0.0,0.999315537303217,4.999315537303217
5991,1506583,Santa Maria Das Barreiras,PA,Pará,Santa Maria das Barreiras - PA,2015-04-01,2015,4,3,CLARO,700,0,0,1,1,0.0,3.5017111567419574,7.501711156741957
6009,1600550,Pracuúba,AP,Amapá,Pracuúba - AP,2015-03-01,2015,3,3,CLARO,700,0,0,1,1,0.0,3.586584531143053,7.586584531143052
6017,1600105,Amapá,AP,Amapá,Amapá - AP,2015-03-01,2015,3,2,TIM,700,0,0,1,1,0.0,3.586584531143053,7.586584531143052
6025,1600535,Porto Grande,AP,Amapá,Porto Grande - AP,2017-12-01,2017,12,3,VIVO,700,0,0,1,1,0.0,0.8323066392881588,4.832306639288158
6033,1600204,Calçoene,AP,Amapá,Calçoene - AP,2015-04-01,2015,4,5,VIVO,700,0,0,1,1,0.0,3.5017111567419574,7.501711156741957
6041,1600253,Itaubal,AP,Amapá,Itaubal - AP,2015-03-01,2015,3,3,TIM,700,0,0,1,1,0.0,3.586584531143053,7.586584531143052
6050,1600303,Macapá,AP,Amapá,Macapá - AP,2012-01-01,2012,1,275,VIVO,2500,0,1,1,1,2.74880219028063,6.74880219028063,10.74880219028063
6068,1600212,Cutias,AP,Amapá,Cutias - AP,2015-03-01,2015,3,3,TIM,700,0,0,1,1,0.0,3.586584531143053,7.586584531143052
6076,1600402,Mazagão,AP,Amapá,Mazagão - AP,2021-11-01,2021,11,4,VIVO,700,0,0,0,1,0.0,0.0,0.9144421629021219
6084,1600154,Pedra Branca Do Amapari,AP,Amapá,Pedra Branca do Amapari - AP,2015-03-01,2015,3,3,TIM,700,0,0,1,1,0.0,3.586584531143053,7.586584531143052
6106,1600055,Serra Do Navio,AP,Amapá,Serra do Navio - AP,2022-04-01,2022,4,1,TIM,700,0,0,0,1,0.0,0.0,0.5010266940451745
6114,1600238,Ferreira Gomes,AP,Amapá,Ferreira Gomes - AP,2021-10-01,2021,10,3,VIVO,700,0,0,0,1,0.0,0.0,0.999315537303217
6122,1600808,Vitória Do Jari,AP,Amapá,Vitória do Jari - AP,2021-10-01,2021,10,1,TIM,700,0,0,0,1,0.0,0.0,0.999315537303217
6157,1600600,Santana,AP,Amapá,Santana - AP,2013-10-01,2013,10,62,VIVO,2500,0,1,1,1,0.999315537303217,4.999315537303217,8.999315537303216
6173,1600709,Tartarugalzinho,AP,Amapá,Tartarugalzinho - AP,2015-03-01,2015,3,2,TIM,700,0,0,1,1,0.0,3.586584531143053,7.586584531143052
7005,2100154,Água Doce Do Maranhão,MA,Maranhão,Água Doce do Maranhão - MA,2014-10-01,2014,10,3,TIM,700,0,0,1,1,0.0,4.0,8.0
7013,2100105,Afonso Cunha,MA,Maranhão,Afonso Cunha - MA,2022-05-01,2022,5,1,TIM,700,0,0,0,1,0.0,0.0,0.4188911704312115
7021,2100436,Alto Alegre Do Maranhão,MA,Maranhão,Alto Alegre do Maranhão - MA,2020-10-01,2020,10,4,TIM,700,0,0,0,1,0.0,0.0,1.998631074606434
7030,2100204,Alcântara,MA,Maranhão,Alcântara - MA,2015-04-01,2015,4,4,TIM,700,0,0,1,1,0.0,3.5017111567419574,7.501711156741957
7048,2100477,Alto Alegre Do Pindaré,MA,Maranhão,Alto Alegre do Pindaré - MA,2012-04-01,2012,4,14,VIVO,700,0,1,1,1,2.4996577686516086,6.499657768651608,10.499657768651609
7056,2100303,Aldeias Altas,MA,Maranhão,Aldeias Altas - MA,2015-01-01,2015,1,5,TIM,700,0,0,1,1,0.0,3.7481177275838466,7.748117727583847
7064,2100832,Apicum-Açu,MA,Maranhão,Apicum-Açu - MA,2021-08-01,2021,8,1,TIM,700,0,0,0,1,0.0,0.0,1.1663244353182751
7072,2100402,Altamira Do Maranhão,MA,Maranhão,Altamira do Maranhão - MA,2022-05-01,2022,5,1,TIM,700,0,0,0,1,0.0,0.0,0.4188911704312115
7080,2100550,Amapá Do Maranhão,MA,Maranhão,Amapá do Maranhão - MA,2015-03-01,2015,3,3,CLARO,700,0,0,1,1,0.0,3.586584531143053,7.586584531143052
7099,2100501,Alto Parnaíba,MA,Maranhão,Alto Parnaíba - MA,2015-11-01,2015,11,3,TIM,700,0,0,1,1,0.0,2.915811088295688,6.915811088295688
7102,2100873,Araguanã,MA,Maranhão,Araguanã - MA,2022-05-01,2022,5,4,VIVO,700,0,0,0,1,0.0,0.0,0.4188911704312115
7110,2100600,Amarante Do Maranhão,MA,Maranhão,Amarante do Maranhão - MA,2013-03-01,2013,3,9,TIM,700,0,1,1,1,1.5852156057494866,5.585215605749487,9.585215605749486
7129,2101251,Bacabeira,MA,Maranhão,Bacabeira - MA,2021-06-01,2021,6,5,VIVO,700,0,0,0,1,0.0,0.0,1.3333333333333333
7137,2100709,Anajatuba,MA,Maranhão,Anajatuba - MA,2015-04-01,2015,4,10,CLARO,700,0,0,1,1,0.0,3.5017111567419574,7.501711156741957
7145,2101350,Bacurituba,MA,Maranhão,Bacurituba - MA,2022-06-01,2022,6,4,VIVO,700,0,0,0,1,0.0,0.0,0.33401779603011633
7153,2100808,Anapurus,MA,Maranhão,Anapurus - MA,2022-05-01,2022,5,1,TIM,700,0,0,0,1,0.0,0.0,0.4188911704312115
7161,2101731,Belágua,MA,Maranhão,Belágua - MA,2022-05-01,2022,5,1,TIM,700,0,0,0,1,0.0,0.0,0.4188911704312115
7170,2100907,Araioses,MA,Maranhão,Araioses - MA,2020-05-01,2020,5,11,VIVO,2500,0,0,0,1,0.0,0.0,2.4175222450376452
7188,2101772,Bela Vista Do Maranhão,MA,Maranhão,Bela Vista do Maranhão - MA,2015-03-01,2015,3,5,VIVO,700,0,0,1,1,0.0,3.586584531143053,7.586584531143052
7196,2101004,Arari,MA,Maranhão,Arari - MA,2017-12-01,2017,12,3,TIM,700,0,0,1,1,0.0,0.8323066392881588,4.832306639288158
7200,2101939,Bernardo Do Mearim,MA,Maranhão,Bernardo do Mearim - MA,2020-08-01,2020,8,1,TIM,700,0,0,0,1,0.0,0.0,2.1656399726214923
7218,2101103,Axixá,MA,Maranhão,Axixá - MA,2014-10-01,2014,10,2,TIM,700,0,0,1,1,0.0,4.0,8.0
7226,2102374,Cachoeira Grande,MA,Maranhão,Cachoeira Grande - MA,2022-05-01,2022,5,3,VIVO,700,0,0,0,1,0.0,0.0,0.4188911704312115
7234,2101202,Bacabal,MA,Maranhão,Bacabal - MA,2016-08-01,2016,8,26,VIVO,2500,0,0,1,1,0.0,2.1656399726214923,6.165639972621492
7242,2103752,Davinópolis,MA,Maranhão,Davinópolis - MA,2016-05-01,2016,5,5,CLARO,700,0,0,1,1,0.0,2.4175222450376452,6.417522245037645
7250,2101301,Bacuri,MA,Maranhão,Bacuri - MA,2022-05-01,2022,5,1,TIM,700,0,0,0,1,0.0,0.0,0.4188911704312115
7269,2102036,Bom Jesus Das Selvas,MA,Maranhão,Bom Jesus das Selvas - MA,2015-03-01,2015,3,11,TIM,700,0,0,1,1,0.0,3.586584531143053,7.586584531143052
7277,2101400,Balsas,MA,Maranhão,Balsas - MA,2018-01-01,2018,1,14,VIVO,700,0,0,1,1,0.0,0.7474332648870636,4.747433264887063
7285,2102077,Bom Lugar,MA,Maranhão,Bom Lugar - MA,2022-05-01,2022,5,1,TIM,700,0,0,0,1,0.0,0.0,0.4188911704312115
7293,2101509,Barão De Grajaú,MA,Maranhão,Barão de Grajaú - MA,2021-07-01,2021,7,1,TIM,700,0,0,0,1,0.0,0.0,1.2511978097193703
7307,2102150,Brejo De Areia,MA,Maranhão,Brejo de Areia - MA,2020-09-01,2020,9,4,TIM,700,0,0,0,1,0.0,0.0,2.080766598220397
7315,2101608,Barra Do Corda,MA,Maranhão,Barra do Corda - MA,2017-08-01,2017,8,20,VIVO,2500,0,0,1,1,0.0,1.1663244353182751,5.166324435318275
7323,2101970,Boa Vista Do Gurupi,MA,Maranhão,Boa Vista do Gurupi - MA,2015-03-01,2015,3,4,VIVO,700,0,0,1,1,0.0,3.586584531143053,7.586584531143052
7331,2101707,Barreirinhas,MA,Maranhão,Barreirinhas - MA,2014-01-01,2014,1,16,TIM,2500,0,1,1,1,0.7474332648870636,4.747433264887063,8.747433264887064
7340,2102325,Buriticupu,MA,Maranhão,Buriticupu - MA,2012-12-01,2012,12,17,TIM,700,0,1,1,1,1.8316221765913758,5.831622176591376,9.831622176591376
7358,2101806,Benedito Leite,MA,Maranhão,Benedito Leite - MA,2015-03-01,2015,3,3,CLARO,700,0,0,1,1,0.0,3.586584531143053,7.586584531143052
7366,2102358,Buritirana,MA,Maranhão,Buritirana - MA,2021-11-01,2021,11,2,TIM,700,0,0,0,1,0.0,0.0,0.9144421629021219
7374,2101905,Bequimão,MA,Maranhão,Bequimão - MA,2021-03-01,2021,3,3,TIM,700,0,0,0,1,0.0,0.0,1.5852156057494866
7382,2102556,Campestre Do Maranhão,MA,Maranhão,Campestre do Maranhão - MA,2015-02-01,2015,2,2,TIM,700,0,0,1,1,0.0,3.6632443531827517,7.663244353182751
7390,2102101,Brejo,MA,Maranhão,Brejo - MA,2018-01-01,2018,1,3,VIVO,2500,0,0,1,1,0.0,0.7474332648870636,4.747433264887063
7404,2102754,Capinzal Do Norte,MA,Maranhão,Capinzal do Norte - MA,2019-09-01,2019,9,1,TIM,700,0,0,0,1,0.0,0.0,3.082819986310746
7412,2102200,Buriti,MA,Maranhão,Buriti - MA,2014-10-01,2014,10,2,TIM,700,0,0,1,1,0.0,4.0,8.0
7420,2103125,Central Do Maranhão,MA,Maranhão,Central do Maranhão - MA,2014-10-01,2014,10,1,CLARO,2500,0,0,1,1,0.0,4.0,8.0
7439,2102309,Buriti Bravo,MA,Maranhão,Buriti Bravo - MA,2015-03-01,2015,3,4,TIM,700,0,0,1,1,0.0,3.586584531143053,7.586584531143052
7447,2103158,Centro Do Guilherme,MA,Maranhão,Centro do Guilherme - MA,2014-10-01,2014,10,5,CLARO,2500,0,0,1,1,0.0,4.0,8.0
7455,2102408,Cajapió,MA,Maranhão,Cajapió - MA,2021-12-01,2021,12,3,VIVO,700,0,0,0,1,0.0,0.0,0.8323066392881588
7463,2103174,Centro Novo Do Maranhão,MA,Maranhão,Centro Novo do Maranhão - MA,2015-03-01,2015,3,2,TIM,700,0,0,1,1,0.0,3.586584531143053,7.586584531143052
7471,2102507,Cajari,MA,Maranhão,Cajari - MA,2022-10-01,2022,10,4,TIM,700,0,0,0,0,0.0,0.0,0.0
7480,2103257,Cidelândia,MA,Maranhão,Cidelândia - MA,2015-03-01,2015,3,2,TIM,700,0,0,1,1,0.0,3.586584531143053,7.586584531143052
7498,2102606,Cândido Mendes,MA,Maranhão,Cândido Mendes - MA,2012-09-01,2012,9,4,TIM,700,0,1,1,1,2.080766598220397,6.080766598220397,10.080766598220396
